t,north,east,down,inside_nfz,clearance,source,attack_type,poisoned,target_north,target_east,target_down,trusted_claim
3.150,3.3000,0.0000,-3.0000,False,1.7000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.350,3.6000,0.0000,-3.0000,False,1.4000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.552,3.9000,0.0000,-3.0000,False,1.1000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.754,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.954,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
4.155,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
4.357,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
4.558,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
4.759,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
4.960,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
5.160,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
5.361,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
5.562,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
